datetime,game_start,league,team_a,team_b,current_points_spread,current_points_total,game_duration,bookmaker,market_type,thresh,side,price_current
2026-04-19 07:38:12,2026-04-19 06:00:00,NHL,Colorado Avalanche,Vegas Golden Knights,0.0,3.5,0.64,BetMGM,POINTS_TOTAL,3.5,0,113.74
2026-03-07 11:36:00,2026-03-10 04:00:00,NFL,Dallas Cowboys,Detroit Lions,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,0.7,0,130.25
2026-03-09 07:10:31,2026-03-09 07:00:00,NHL,Boston Bruins,Florida Panthers,0.0,11.9,0.114,BetMGM,POINTS_TOTAL,11.6,1,107.13
2026-02-28 21:41:39,2026-02-28 21:00:00,NFL,Buffalo Bills,Miami Dolphins,0.0,52.4,0.787,Fanduel,POINTS_TOTAL,50.4,1,106.46
2026-03-25 22:27:06,2026-03-25 22:00:00,NHL,Vegas Golden Knights,Boston Bruins,0.0,8.1,0.295,Fanduel,POINTS_TOTAL,9.1,0,135.12
2026-03-22 07:34:00,2026-03-24 01:00:00,NBA,Denver Nuggets,Milwaukee Bucks,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,137.67
2026-02-22 10:24:26,2026-02-22 10:00:00,NBA,Milwaukee Bucks,Golden State Warriors,0.0,0.0,0.258,BetMGM,MONEYLINE,0.0,NA,129.63
2026-03-05 05:55:00,2026-03-05 14:00:00,NHL,Boston Bruins,Florida Panthers,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,134.15
2026-04-14 02:08:00,2026-04-15 02:00:00,NHL,Toronto Maple Leafs,New York Rangers,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,110.39
2026-02-24 02:54:00,2026-02-25 10:00:00,NHL,Florida Panthers,Carolina Hurricanes,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,2.8,0,157.26
2026-03-20 07:08:00,2026-03-20 09:00:00,NFL,Kansas City Chiefs,Baltimore Ravens,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,2.6,0,120.35
2026-03-31 08:58:00,2026-04-02 17:00:00,NBA,Miami Heat,Milwaukee Bucks,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,120.47
2026-02-27 01:45:00,2026-02-28 11:00:00,NFL,Philadelphia Eagles,Baltimore Ravens,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,109.21
2026-03-30 06:43:22,2026-03-30 07:00:00,NFL,Dallas Cowboys,Miami Dolphins,0.0,0.0,0.091,BetMGM,MONEYLINE,0.0,NA,147.93
2026-03-08 20:38:13,2026-03-08 21:00:00,NHL,Colorado Avalanche,Florida Panthers,0.5,0.0,0.529,Fanduel,POINTS_SPREAD,2.4,0,115.03
2026-04-12 19:14:00,2026-04-12 20:00:00,NHL,Toronto Maple Leafs,Vegas Golden Knights,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,158.29
2026-04-14 22:13:00,2026-04-15 16:00:00,NBA,Phoenix Suns,Boston Celtics,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,247.7,1,115.0
2026-03-29 21:48:00,2026-03-30 06:00:00,NHL,Toronto Maple Leafs,Edmonton Oilers,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,2.4,0,100.0
2026-03-19 10:55:00,2026-03-20 10:00:00,NBA,Milwaukee Bucks,Golden State Warriors,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,138.86
2026-02-27 12:57:00,2026-02-28 14:00:00,NHL,Edmonton Oilers,Carolina Hurricanes,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,150.6
2026-04-16 06:22:00,2026-04-17 21:00:00,NFL,Kansas City Chiefs,Detroit Lions,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,187.09
2026-03-02 22:13:00,2026-03-04 12:00:00,NHL,New York Rangers,Edmonton Oilers,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,11.7,0,100.0
2026-03-31 21:46:27,2026-03-31 20:00:00,NBA,Miami Heat,Golden State Warriors,0.0,0.0,0.897,Fanduel,MONEYLINE,0.0,NA,123.9
2026-03-11 01:52:02,2026-03-11 03:00:00,NBA,Golden State Warriors,Miami Heat,-5.9,0.0,0.228,Fanduel,POINTS_SPREAD,0.1,1,143.13
2026-04-05 07:39:00,2026-04-05 21:00:00,NFL,Kansas City Chiefs,Miami Dolphins,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,170.82
2026-02-28 18:10:24,2026-02-28 17:00:00,NHL,Florida Panthers,Carolina Hurricanes,0.0,0.0,0.63,BetMGM,MONEYLINE,0.0,NA,135.59
2026-03-03 16:25:08,2026-03-03 17:00:00,NFL,Philadelphia Eagles,San Francisco 49ers,0.0,23.4,0.523,Fanduel,POINTS_TOTAL,25.2,0,118.03
2026-02-24 03:02:00,2026-02-24 19:00:00,NHL,Colorado Avalanche,Florida Panthers,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,4.9,1,103.08
2026-03-24 17:01:00,2026-03-26 06:00:00,NFL,Buffalo Bills,San Francisco 49ers,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,1.1,0,125.94
2026-03-12 01:35:00,2026-03-13 23:00:00,NFL,Kansas City Chiefs,Buffalo Bills,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,45.2,0,122.64
2026-03-25 12:30:00,2026-03-28 04:00:00,NFL,Baltimore Ravens,Detroit Lions,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,1.1,1,108.6
2026-03-18 23:52:00,2026-03-21 22:00:00,NFL,Philadelphia Eagles,Buffalo Bills,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,38.0,1,105.14
2026-03-02 13:40:00,2026-03-04 16:00:00,NHL,Edmonton Oilers,Vegas Golden Knights,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,113.65
2026-04-16 10:12:48,2026-04-16 10:00:00,NHL,Vegas Golden Knights,Edmonton Oilers,0.0,0.0,0.46,BetMGM,MONEYLINE,0.0,NA,103.66
2026-03-26 01:09:24,2026-03-26 01:00:00,NHL,Carolina Hurricanes,Toronto Maple Leafs,0.0,9.4,0.68,Fanduel,POINTS_TOTAL,10.2,1,124.34
2026-04-13 13:17:19,2026-04-13 13:00:00,NBA,Phoenix Suns,Boston Celtics,0.0,0.0,0.324,Fanduel,MONEYLINE,0.0,NA,102.62
2026-03-15 05:46:00,2026-03-17 11:00:00,NBA,Dallas Mavericks,Phoenix Suns,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,1.3,0,100.24
2026-04-15 08:03:00,2026-04-17 11:00:00,NFL,Buffalo Bills,Baltimore Ravens,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,1.6,0,104.17
2026-04-01 09:11:00,2026-04-02 07:00:00,NBA,Miami Heat,Denver Nuggets,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,232.6,1,104.46
2026-04-17 19:15:00,2026-04-19 16:00:00,NBA,Dallas Mavericks,Los Angeles Lakers,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,2.0,0,109.32
2026-03-24 07:44:00,2026-03-26 23:00:00,NFL,Philadelphia Eagles,Baltimore Ravens,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,2.2,0,112.54
2026-02-27 21:34:00,2026-03-01 06:00:00,NFL,Buffalo Bills,Baltimore Ravens,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,0.9,0,100.0
2026-04-04 01:09:40,2026-04-04 02:00:00,NHL,Colorado Avalanche,Vegas Golden Knights,0.0,3.5,0.126,BetMGM,POINTS_TOTAL,3.5,1,100.0
2026-04-18 21:51:54,2026-04-18 22:00:00,NBA,Los Angeles Lakers,Miami Heat,0.0,0.0,0.455,Fanduel,MONEYLINE,0.0,NA,150.29
2026-02-22 10:22:00,2026-02-24 03:00:00,NHL,Toronto Maple Leafs,Florida Panthers,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,1.4,0,100.0
2026-03-18 04:15:00,2026-03-20 00:00:00,NFL,Philadelphia Eagles,Kansas City Chiefs,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,51.9,0,100.0
2026-03-10 21:59:00,2026-03-12 00:00:00,NFL,Miami Dolphins,Kansas City Chiefs,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,121.33
2026-04-20 15:27:22,2026-04-20 15:00:00,NFL,Kansas City Chiefs,Buffalo Bills,6.0,0.0,0.391,BetMGM,POINTS_SPREAD,1.6,1,105.64
2026-04-19 22:26:00,2026-04-20 07:00:00,NBA,Miami Heat,Boston Celtics,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,227.9,1,105.78
2026-02-22 00:43:00,2026-02-23 13:00:00,NFL,Dallas Cowboys,San Francisco 49ers,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,46.6,1,100.62
2026-04-15 07:19:00,2026-04-16 11:00:00,NFL,Philadelphia Eagles,Kansas City Chiefs,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,104.58
2026-04-13 14:05:00,2026-04-16 00:00:00,NFL,Dallas Cowboys,Kansas City Chiefs,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,3.8,1,100.0
2026-02-26 23:58:00,2026-02-28 20:00:00,NHL,Vegas Golden Knights,Carolina Hurricanes,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,4.8,1,116.59
2026-03-04 14:28:00,2026-03-07 00:00:00,NBA,Milwaukee Bucks,Golden State Warriors,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,215.8,1,109.67
2026-03-13 00:11:00,2026-03-13 19:00:00,NBA,Golden State Warriors,Dallas Mavericks,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,113.63
2026-04-17 18:47:28,2026-04-17 18:00:00,NHL,Toronto Maple Leafs,Carolina Hurricanes,0.0,21.6,0.286,Fanduel,POINTS_TOTAL,23.7,0,108.52
2026-03-02 05:39:00,2026-03-04 04:00:00,NHL,Carolina Hurricanes,Vegas Golden Knights,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,5.7,0,111.59
2026-03-28 20:22:00,2026-03-30 16:00:00,NHL,Carolina Hurricanes,Colorado Avalanche,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,3.5,1,100.0
2026-03-03 22:28:00,2026-03-04 19:00:00,NFL,Buffalo Bills,Dallas Cowboys,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,40.5,1,106.23
2026-04-13 18:20:00,2026-04-15 00:00:00,NHL,Vegas Golden Knights,Edmonton Oilers,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,114.0
2026-03-17 21:18:00,2026-03-20 18:00:00,NFL,San Francisco 49ers,Dallas Cowboys,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,56.2,1,100.0
2026-03-31 12:55:36,2026-03-31 14:00:00,NFL,Kansas City Chiefs,Detroit Lions,0.0,0.0,0.12,BetMGM,MONEYLINE,0.0,NA,102.47
2026-03-09 08:46:13,2026-03-09 10:00:00,NBA,Boston Celtics,Dallas Mavericks,6.2,0.0,0.079,BetMGM,POINTS_SPREAD,0.4,0,137.85
2026-04-19 15:14:00,2026-04-21 00:00:00,NHL,Carolina Hurricanes,Florida Panthers,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,100.0
2026-03-22 00:51:00,2026-03-23 02:00:00,NFL,Detroit Lions,Miami Dolphins,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,2.4,0,138.38
2026-04-19 00:51:56,2026-04-19 01:00:00,NBA,Milwaukee Bucks,Phoenix Suns,0.0,231.4,0.533,BetMGM,POINTS_TOTAL,228.1,0,122.86
2026-04-08 17:52:01,2026-04-08 17:00:00,NBA,Los Angeles Lakers,Golden State Warriors,0.0,233.3,0.939,BetMGM,POINTS_TOTAL,222.7,0,113.35
2026-04-09 05:44:00,2026-04-11 06:00:00,NBA,Los Angeles Lakers,Boston Celtics,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,1.8,0,100.0
2026-03-24 06:04:25,2026-03-24 04:00:00,NFL,Baltimore Ravens,Buffalo Bills,0.0,0.0,0.819,Fanduel,MONEYLINE,0.0,NA,100.0
2026-02-23 19:19:00,2026-02-26 06:00:00,NBA,Boston Celtics,Milwaukee Bucks,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,221.3,0,125.67
2026-03-28 13:43:00,2026-03-30 23:00:00,NHL,Colorado Avalanche,Florida Panthers,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,3.5,0,123.97
2026-02-25 14:14:00,2026-02-28 01:00:00,NHL,Toronto Maple Leafs,Colorado Avalanche,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,115.3
2026-04-10 17:35:00,2026-04-12 08:00:00,NFL,Dallas Cowboys,Miami Dolphins,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,0.1,0,113.26
2026-04-04 06:55:51,2026-04-04 06:00:00,NBA,Golden State Warriors,Denver Nuggets,0.0,0.0,0.327,Fanduel,MONEYLINE,0.0,NA,120.34
2026-03-24 07:46:00,2026-03-24 09:00:00,NFL,Miami Dolphins,Detroit Lions,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,0.4,0,100.0
2026-03-04 13:43:00,2026-03-05 13:00:00,NHL,Vegas Golden Knights,Toronto Maple Leafs,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,31.6,0,110.64
2026-02-28 04:04:52,2026-02-28 04:00:00,NHL,Carolina Hurricanes,Vegas Golden Knights,1.5,0.0,0.666,BetMGM,POINTS_SPREAD,3.3,1,110.55
2026-03-14 04:27:00,2026-03-15 03:00:00,NFL,San Francisco 49ers,Kansas City Chiefs,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,2.6,1,130.22
2026-04-07 06:22:00,2026-04-07 19:00:00,NHL,Colorado Avalanche,Boston Bruins,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,112.76
2026-03-02 20:31:18,2026-03-02 21:00:00,NBA,Milwaukee Bucks,Miami Heat,0.0,218.3,0.435,Fanduel,POINTS_TOTAL,219.5,0,100.0
2026-02-26 13:52:00,2026-03-01 09:00:00,NBA,Los Angeles Lakers,Boston Celtics,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,1.0,0,105.19
2026-02-28 01:14:00,2026-03-01 05:00:00,NHL,Carolina Hurricanes,Toronto Maple Leafs,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,3.5,1,105.1
2026-04-01 13:25:00,2026-04-02 05:00:00,NFL,Baltimore Ravens,Buffalo Bills,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,0.6,0,100.0
2026-03-17 09:21:00,2026-03-19 20:00:00,NBA,Dallas Mavericks,Milwaukee Bucks,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,100.14
2026-04-20 22:42:00,2026-04-21 08:00:00,NFL,Philadelphia Eagles,San Francisco 49ers,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,0.9,1,114.1
2026-04-02 07:17:00,2026-04-02 15:00:00,NFL,Dallas Cowboys,Buffalo Bills,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,43.8,1,106.31
2026-03-19 13:53:00,2026-03-20 01:00:00,NHL,Florida Panthers,Vegas Golden Knights,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,146.59
2026-04-04 08:32:00,2026-04-05 00:00:00,NBA,Los Angeles Lakers,Golden State Warriors,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,1.3,1,133.67
2026-03-31 00:17:00,2026-04-02 15:00:00,NHL,Boston Bruins,Florida Panthers,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,4.7,0,113.53
2026-03-03 06:57:32,2026-03-03 06:00:00,NBA,Dallas Mavericks,Phoenix Suns,0.0,0.0,0.503,Fanduel,MONEYLINE,0.0,NA,137.9
2026-04-10 22:39:00,2026-04-12 18:00:00,NFL,San Francisco 49ers,Dallas Cowboys,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,44.2,0,100.0
2026-03-28 05:42:00,2026-03-30 10:00:00,NFL,Buffalo Bills,Dallas Cowboys,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,0.7,1,100.0
2026-03-25 17:03:00,2026-03-27 15:00:00,NHL,Vegas Golden Knights,Edmonton Oilers,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,102.45
2026-04-05 22:41:00,2026-04-08 17:00:00,NFL,Baltimore Ravens,San Francisco 49ers,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,33.3,0,100.0
2026-04-03 12:12:08,2026-04-03 11:00:00,NBA,Golden State Warriors,Dallas Mavericks,0.0,242.0,0.623,BetMGM,POINTS_TOTAL,234.1,1,100.54
2026-04-06 05:30:00,2026-04-08 08:00:00,NFL,San Francisco 49ers,Dallas Cowboys,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,128.13
2026-04-09 03:09:00,2026-04-10 01:00:00,NFL,Miami Dolphins,Kansas City Chiefs,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,39.7,0,121.6
2026-03-25 06:50:49,2026-03-25 07:00:00,NHL,Florida Panthers,Vegas Golden Knights,0.0,15.9,0.049,Fanduel,POINTS_TOTAL,18.4,0,100.0
2026-02-27 01:59:00,2026-02-28 14:00:00,NHL,Vegas Golden Knights,Colorado Avalanche,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,0.3,0,102.35
2026-04-19 18:48:24,2026-04-19 17:00:00,NBA,Dallas Mavericks,Golden State Warriors,0.0,0.0,0.63,BetMGM,MONEYLINE,0.0,NA,175.59
2026-02-20 14:40:00,2026-02-22 16:00:00,NFL,Kansas City Chiefs,Dallas Cowboys,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,2.3,1,149.6
2026-03-24 04:51:20,2026-03-24 06:00:00,NFL,Baltimore Ravens,Philadelphia Eagles,0.0,31.5,0.363,Fanduel,POINTS_TOTAL,29.8,1,103.63
2026-03-26 19:46:00,2026-03-29 05:00:00,NFL,Buffalo Bills,Detroit Lions,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,27.6,1,100.0
2026-04-12 05:20:00,2026-04-13 09:00:00,NHL,Toronto Maple Leafs,Vegas Golden Knights,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,10.8,1,108.96
2026-02-27 23:11:00,2026-03-02 12:00:00,NBA,Boston Celtics,Phoenix Suns,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,3.3,0,105.01
2026-04-16 21:32:39,2026-04-16 22:00:00,NHL,Vegas Golden Knights,Boston Bruins,0.0,0.0,0.337,BetMGM,MONEYLINE,0.0,NA,136.53
2026-04-13 03:56:00,2026-04-16 02:00:00,NFL,San Francisco 49ers,Kansas City Chiefs,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,2.4,1,110.78
2026-03-10 01:22:00,2026-03-11 09:00:00,NBA,Los Angeles Lakers,Miami Heat,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,222.3,0,100.0
2026-03-12 13:46:55,2026-03-12 14:00:00,NBA,Golden State Warriors,Milwaukee Bucks,0.0,223.5,0.094,Fanduel,POINTS_TOTAL,225.2,1,120.7
2026-02-24 20:16:00,2026-02-24 22:00:00,NBA,Phoenix Suns,Golden State Warriors,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,209.7,1,102.1
2026-03-31 00:29:00,2026-03-31 04:00:00,NFL,San Francisco 49ers,Miami Dolphins,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,166.66
2026-03-15 02:32:00,2026-03-15 09:00:00,NHL,Colorado Avalanche,Florida Panthers,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,100.0
2026-04-08 11:53:20,2026-04-08 12:00:00,NHL,Boston Bruins,Vegas Golden Knights,0.7,0.0,0.663,Fanduel,POINTS_SPREAD,2.1,0,106.42
2026-04-07 17:30:00,2026-04-07 18:00:00,NHL,Boston Bruins,Vegas Golden Knights,0.0,0.0,0.6,Fanduel,MONEYLINE,0.0,NA,181.92
2026-03-01 23:08:00,2026-03-04 22:00:00,NHL,Vegas Golden Knights,Colorado Avalanche,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,100.0
2026-03-31 00:32:43,2026-03-31 00:00:00,NFL,Dallas Cowboys,San Francisco 49ers,0.0,0.0,0.654,Fanduel,MONEYLINE,0.0,NA,138.15
2026-03-23 20:52:48,2026-03-23 21:00:00,NBA,Miami Heat,Milwaukee Bucks,0.0,232.1,0.06,Fanduel,POINTS_TOTAL,234.6,0,112.27
2026-04-16 17:14:00,2026-04-16 19:00:00,NFL,Buffalo Bills,Dallas Cowboys,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,44.3,1,112.29
2026-03-03 12:38:00,2026-03-06 00:00:00,NBA,Denver Nuggets,Boston Celtics,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,219.0,0,100.0
2026-02-24 18:00:31,2026-02-24 16:00:00,NBA,Boston Celtics,Los Angeles Lakers,-3.8,0.0,0.914,Fanduel,POINTS_SPREAD,0.2,0,100.0
2026-03-26 02:16:33,2026-03-26 02:00:00,NBA,Milwaukee Bucks,Miami Heat,6.8,0.0,0.292,BetMGM,POINTS_SPREAD,0.0,0,141.19
2026-04-07 13:03:00,2026-04-08 08:00:00,NBA,Boston Celtics,Denver Nuggets,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,135.41
2026-03-07 22:15:36,2026-03-07 23:00:00,NHL,Florida Panthers,Edmonton Oilers,0.0,0.0,0.17,BetMGM,MONEYLINE,0.0,NA,118.01
2026-03-08 00:47:00,2026-03-08 04:00:00,NHL,New York Rangers,Edmonton Oilers,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,4.4,0,100.0
2026-03-07 10:07:00,2026-03-07 10:00:00,NFL,Dallas Cowboys,Philadelphia Eagles,0.0,47.6,0.75,Fanduel,POINTS_TOTAL,45.0,1,102.53
2026-03-10 22:30:00,2026-03-11 13:00:00,NHL,Colorado Avalanche,Boston Bruins,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,0.7,0,100.0
2026-03-01 03:47:00,2026-03-02 07:00:00,NBA,Denver Nuggets,Phoenix Suns,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,126.94
2026-04-10 10:10:44,2026-04-10 11:00:00,NFL,Buffalo Bills,Detroit Lions,0.0,52.8,0.243,Fanduel,POINTS_TOTAL,54.1,0,111.14
2026-04-08 03:59:00,2026-04-08 17:00:00,NFL,San Francisco 49ers,Buffalo Bills,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,1.5,1,100.0
2026-03-03 01:53:00,2026-03-05 22:00:00,NHL,Florida Panthers,Toronto Maple Leafs,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,100.0
2026-04-09 05:51:00,2026-04-10 04:00:00,NFL,Kansas City Chiefs,San Francisco 49ers,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,36.5,0,120.07
2026-04-01 21:53:00,2026-04-04 16:00:00,NBA,Milwaukee Bucks,Denver Nuggets,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,100.0
2026-03-29 06:19:00,2026-03-30 16:00:00,NBA,Milwaukee Bucks,Los Angeles Lakers,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,130.74
2026-03-25 23:17:01,2026-03-26 00:00:00,NFL,Philadelphia Eagles,Detroit Lions,0.0,74.6,0.139,Fanduel,POINTS_TOTAL,72.0,1,107.05
2026-04-15 09:30:00,2026-04-15 12:00:00,NBA,Boston Celtics,Miami Heat,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,1.2,1,104.09
2026-04-11 09:30:43,2026-04-11 11:00:00,NBA,Milwaukee Bucks,Miami Heat,2.2,0.0,0.154,Fanduel,POINTS_SPREAD,3.6,0,100.0
2026-02-23 18:37:00,2026-02-25 17:00:00,NHL,Toronto Maple Leafs,Vegas Golden Knights,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,163.1
2026-02-23 03:53:02,2026-02-23 02:00:00,NHL,Colorado Avalanche,New York Rangers,0.0,13.1,0.778,BetMGM,POINTS_TOTAL,11.2,0,104.16
2026-04-04 04:59:00,2026-04-07 03:00:00,NBA,Miami Heat,Los Angeles Lakers,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,156.97
2026-03-25 18:42:00,2026-03-27 07:00:00,NBA,Miami Heat,Phoenix Suns,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,104.45
2026-02-28 04:53:00,2026-03-01 23:00:00,NBA,Denver Nuggets,Golden State Warriors,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,155.07
2026-03-18 22:07:16,2026-03-18 21:00:00,NHL,Edmonton Oilers,Boston Bruins,0.0,3.5,0.596,Fanduel,POINTS_TOTAL,3.5,0,118.39
2026-03-11 12:27:00,2026-03-12 13:00:00,NFL,Philadelphia Eagles,Buffalo Bills,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,1.1,1,127.87
2026-03-23 20:07:00,2026-03-25 23:00:00,NBA,Phoenix Suns,Boston Celtics,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,227.9,1,117.54
2026-03-03 16:37:24,2026-03-03 15:00:00,NFL,San Francisco 49ers,Dallas Cowboys,0.0,0.0,0.93,BetMGM,MONEYLINE,0.0,NA,162.75
2026-02-28 20:42:33,2026-02-28 20:00:00,NBA,Golden State Warriors,Denver Nuggets,1.4,0.0,0.842,Fanduel,POINTS_SPREAD,3.2,0,121.3
2026-02-25 11:03:00,2026-02-28 03:00:00,NFL,San Francisco 49ers,Miami Dolphins,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,45.2,0,131.9
2026-04-10 11:09:00,2026-04-13 04:00:00,NHL,Boston Bruins,Colorado Avalanche,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,18.1,0,101.4
2026-03-04 15:28:22,2026-03-04 15:00:00,NHL,New York Rangers,Boston Bruins,0.0,22.3,0.191,Fanduel,POINTS_TOTAL,21.9,1,104.05
2026-03-16 00:31:19,2026-03-16 02:00:00,NFL,San Francisco 49ers,Kansas City Chiefs,0.0,43.3,0.274,Fanduel,POINTS_TOTAL,43.8,1,100.0
2026-03-26 21:17:00,2026-03-28 23:00:00,NBA,Milwaukee Bucks,Phoenix Suns,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,145.98
2026-02-23 05:43:00,2026-02-25 07:00:00,NBA,Dallas Mavericks,Denver Nuggets,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,100.0
2026-03-10 03:21:00,2026-03-12 22:00:00,NBA,Dallas Mavericks,Milwaukee Bucks,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,120.26
2026-02-23 21:33:00,2026-02-26 02:00:00,NBA,Golden State Warriors,Los Angeles Lakers,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,0.5,0,100.0
2026-03-03 05:03:00,2026-03-06 04:00:00,NFL,Buffalo Bills,Detroit Lions,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,3.1,1,100.0
2026-03-21 04:55:00,2026-03-23 11:00:00,NBA,Dallas Mavericks,Golden State Warriors,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,117.43
2026-02-25 11:58:13,2026-02-25 10:00:00,NHL,Colorado Avalanche,Florida Panthers,2.4,0.0,0.929,BetMGM,POINTS_SPREAD,2.7,0,117.43
2026-04-10 07:38:00,2026-04-11 19:00:00,NFL,Philadelphia Eagles,Buffalo Bills,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,0.1,0,139.69
2026-04-16 19:52:00,2026-04-18 10:00:00,NFL,San Francisco 49ers,Dallas Cowboys,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,130.63
